LAMMPS data file via write_data, version 23 Jun 2022, timestep = 2512

2120 atoms
3 atom types

-17.855 17.855 xlo xhi
-17.855 17.855 ylo yhi
-17.855 17.855 zlo zhi

Masses

1 55.845
2 58.6934
3 51.9961

Atoms # atomic

110 1 -0.7623170282172919 0.031554151296998935 -15.01867033990742 0 0 0
10 1 0.9782981415342381 -3.677602495401492 -16.970397169904967 0 0 0
13 1 2.813456297893391 -1.8885865664114934 -17.129426391548954 0 0 0
20 3 1.0278744039749277 0.032563334208193316 -16.95547046601108 0 0 0
85 2 1.1160349419904947 -1.8338302388040493 -15.087376481270306 0 0 0
88 3 2.9624084338256056 -3.6453053779904967 -15.159699922701051 0 0 0
114 1 2.957207621606066 -0.017925795833640106 -15.27027839480853 0 0 0
12 3 4.699130927325327 -3.78309763375306 -17.221370837439355 0 0 0
14 1 6.540495243786594 -1.9098793697487946 -17.357012735691622 0 0 0
22 1 4.677986182707832 -0.0896043857978828 -17.247977736739895 0 0 0
89 1 4.633849051163357 -1.888680897048512 -15.349344720265687 0 0 0
92 1 6.289236247526103 -3.598588863583506 -15.163608209344046 0 0 0
93 3 8.25132897211925 -2.325576878655398 -15.281472009661575 0 0 0
118 3 6.5884516399841315 -0.2609383624043728 -15.348829540104026 0 0 0
122 2 10.01133471009948 -0.5709730817611093 -15.271802567439666 0 0 0
99 1 -9.78225772379796 2.097647373346147 -14.184784549271855 0 0 0
16 2 -8.19470494917708 1.8992525627266448 -16.329664585244558 0 0 0
25 1 -6.334423763970145 3.762802320378631 -16.512665318696406 0 0 0
103 2 -6.175673404194375 1.8725005629185687 -14.542370164403524 0 0 0
128 2 -7.776917669361212 3.7660879353425174 -14.32464286570675 0 0 0
18 2 -4.516208756952602 1.8769537281559547 -16.618947317583896 0 0 0
21 3 -0.8535472776955862 1.89936145731846 -16.8397922951451 0 0 0
26 1 -2.6843428320693183 3.7724125068684087 -16.706412885695777 0 0 0
107 1 -2.5701268197991243 1.9221008487157134 -14.843827645145879 0 0 0
132 1 -4.381310897777592 3.716030460762724 -14.702849361390907 0 0 0
136 2 -0.6659763204208194 3.7331663233036623 -14.967892647157107 0 0 0
23 2 2.8734432146866467 1.8513182264075803 -17.149934670908248 0 0 0
28 3 1.048069319579379 3.698624287329732 -17.008676232832865 0 0 0
111 2 1.128632974423932 1.8794080798148496 -15.129020526965919 0 0 0
140 3 2.995092546866679 3.6328415996491366 -15.201553008225288 0 0 0
24 1 6.6068461927561195 1.6248937814129962 -17.300046264352176 0 0 0
30 3 4.798140962250642 3.6264166534427438 -17.20097472100374 0 0 0
115 3 4.794168547790967 1.717374895643295 -15.287493990414127 0 0 0
119 3 8.492355906879457 1.5236180321204809 -15.400769594654488 0 0 0
144 1 6.605345197205963 3.4176086788732194 -15.284559240519826 0 0 0
125 1 -9.594718083769726 5.286276413571782 -14.03858999864471 0 0 0
129 1 -6.097945778224198 5.469218514777834 -14.39815615421068 0 0 0
150 1 -7.8769241661734934 7.234400489660548 -14.197921131636418 0 0 0
151 3 -6.142970236120848 9.252201481758103 -14.338349430122774 0 0 0
27 2 -4.517208450538072 5.6573667463146915 -16.54667904613294 0 0 0
29 1 -0.7982214325964805 5.589848722648572 -16.86670385558503 0 0 0
32 1 -2.6046226027855544 7.466217838734506 -16.652859400888364 0 0 0
133 1 -2.538696076844323 5.492671325356071 -14.781417104255606 0 0 0
154 2 -4.324212808619267 7.38553210187853 -14.546653614008735 0 0 0
155 3 -2.4612970071765425 9.256796343403973 -14.696639179985961 0 0 0
158 3 -0.6119764387243112 7.363785633997882 -14.890799565353003 0 0 0
31 1 2.9156252314902233 5.522801961091463 -17.11240777528475 0 0 0
33 1 1.1395924822636128 7.373658905148845 -16.95793141018094 0 0 0
137 1 1.0759051074600747 5.408156007961286 -15.099005679656386 0 0 0
159 2 1.4076402721919843 8.973906865558714 -14.86403583593453 0 0 0
162 1 2.9302020631340904 6.823392714140561 -14.920324514364589 0 0 0
141 2 4.760653209796515 5.302902968908429 -15.217700242135509 0 0 0
145 2 8.260186852365408 5.140289679521707 -15.314979053494753 0 0 0
163 3 4.4212113912943085 8.687630707767651 -14.998484229287012 0 0 0
166 2 6.4732031969596076 6.989616496194211 -15.172185138875689 0 0 0
171 2 -0.3833354471594778 10.770925581240933 -14.62172548549531 0 0 0
176 3 -5.853943260098136 -14.41306941236465 -8.65294370945731 0 0 0
179 1 -2.8585192131598625 -14.594826566746608 -8.935719811141523 0 0 0
181 2 -0.9843202598198785 -14.551118591693072 -10.784751165897974 0 0 0
183 2 0.8268872302260195 -14.77512804916816 -9.021852572438915 0 0 0
186 2 4.469197636044732 -14.848438254925462 -8.994275721317544 0 0 0
189 3 -9.758367599834472 -8.723217695094034 -10.4327984023407 0 0 0
190 1 -9.623270585930959 -10.56756325568342 -8.487293961522088 0 0 0
191 2 -11.471514921274434 -8.662445741629586 -8.404797934718813 0 0 0
36 3 -5.702024720929147 -10.642314018008522 -12.36831031443979 0 0 0
37 3 -7.868553146391111 -8.782970439263948 -12.378635691417722 0 0 0
175 1 -5.857667956143857 -12.423365212490788 -10.415631397803578 0 0 0
177 1 -7.742358867884774 -12.446213359085283 -8.562942800625622 0 0 0
192 3 -7.817913834419864 -10.606817369569624 -10.483354146995307 0 0 0
193 1 -6.002018476631752 -8.610760716341705 -10.50357658091854 0 0 0
194 3 -5.906191795495663 -10.456749276806203 -8.591986753422992 0 0 0
195 3 -7.788597713216758 -8.63422308386745 -8.64745859705345 0 0 0
34 2 -0.9546893012795651 -12.673971793126718 -12.645365485192363 0 0 0
39 1 -2.6530069383879558 -10.649269523507424 -12.539437034323504 0 0 0
40 3 -4.135402204415021 -8.563024919899462 -12.338455689161249 0 0 0
44 1 -0.6508498550579367 -8.916852907169389 -12.791108000124755 0 0 0
178 1 -2.7535349962698095 -12.566524926410494 -10.704269421415642 0 0 0
180 1 -4.168570987800552 -12.361903598967876 -8.548802879914486 0 0 0
184 2 -0.8083406235524563 -12.825416076042425 -8.90823967921865 0 0 0
196 2 -4.10508816317064 -10.422706658722857 -10.386529757064618 0 0 0
197 2 -2.2390909438214104 -8.725075522208515 -10.73978773527657 0 0 0
198 1 -2.2804056905547734 -10.666123772722562 -8.899120876015695 0 0 0
199 2 -3.9985947357931115 -8.660833018035952 -8.801757309155148 0 0 0
200 1 -0.6893301552349986 -10.855910805918773 -10.75635104412663 0 0 0
203 2 -0.3569884667047968 -8.854622349293876 -9.092740006330045 0 0 0
43 3 1.095708435586997 -11.011097403154547 -12.825303960085524 0 0 0
47 1 2.659874886590698 -8.869289138096756 -12.766307992716184 0 0 0
182 1 1.0385879226028567 -12.847036180373212 -10.897199085447191 0 0 0
187 2 2.666094032960822 -12.964265139210458 -8.951070556969972 0 0 0
201 1 1.062208230095279 -9.06313060979425 -10.997170012571516 0 0 0
202 1 0.9999818689665305 -10.943733457423733 -8.998797946165885 0 0 0
204 2 2.5837173257748525 -10.956217049169574 -10.749059094670299 0 0 0
207 3 2.7418654903600714 -9.107053568886702 -8.988735158582118 0 0 0
46 2 4.145925756195615 -11.034338556028693 -12.674129726939958 0 0 0
48 1 6.1327473713303755 -9.241500373177743 -12.863974475093093 0 0 0
185 1 4.3203956378827275 -12.975137267303817 -10.886480761759701 0 0 0
188 1 6.360339544979526 -12.987725655783205 -9.127498079044324 0 0 0
205 2 4.422946762591144 -9.201153583367674 -10.862276709701773 0 0 0
206 1 4.527175801068616 -11.09390758293608 -8.994545502457788 0 0 0
208 1 6.23992124487624 -11.130057974646231 -11.017807150195052 0 0 0
209 1 8.096596804989606 -9.183590276325821 -11.124324825992945 0 0 0
210 3 8.217738225498374 -11.078971920650767 -9.208090278947545 0 0 0
211 3 6.340888946500676 -9.207902746937489 -9.13120354264764 0 0 0
212 1 10.03952869325384 -9.129783108661279 -9.340328770342657 0 0 0
215 1 -15.30192474741187 -5.0203999981011656 -8.279940028143207 0 0 0
50 2 -9.800812947215004 -6.9726600847718085 -12.373563384308348 0 0 0
51 1 -11.709076471814388 -5.050747436436328 -12.30040983611054 0 0 0
213 2 -13.471744224540338 -5.00430892303814 -10.26642006569156 0 0 0
214 1 -13.387966313737053 -6.835418198824792 -8.358115592088668 0 0 0
216 1 -11.564633928211148 -6.835734034260146 -10.334499767194254 0 0 0
217 1 -9.667035416393784 -5.146399182894204 -10.464636264527067 0 0 0
218 1 -9.580214340845423 -6.805325338942192 -8.513902990592452 0 0 0
219 3 -11.45572554227568 -4.951928325332988 -8.439581815975886 0 0 0
54 1 -5.98378954924813 -6.8651094924910385 -12.464358171850717 0 0 0
55 2 -7.934287463912979 -5.174129238144553 -12.50094008951286 0 0 0
220 3 -7.906753999886721 -6.81250215070626 -10.594744909792187 0 0 0
221 1 -5.989592936338647 -5.272627944144713 -10.674197382301738 0 0 0
222 1 -5.946206649625154 -6.899192701154571 -8.79288005018739 0 0 0
223 2 -7.742826945559591 -5.23644169679539 -8.661517197834314 0 0 0
58 1 -2.3890277406400124 -7.013553374053879 -12.779452604423378 0 0 0
59 2 -4.257756287912018 -5.185482736992422 -12.695546486182344 0 0 0
63 2 -0.6000177128218702 -5.455723409285009 -13.04144771881166 0 0 0
224 1 -4.09232771808972 -6.810796611994045 -10.681618467699986 0 0 0
225 1 -2.2131353930624815 -5.292739731406489 -10.941076367490895 0 0 0
226 2 -2.129295794433376 -7.002396188631024 -8.947132535085743 0 0 0
227 2 -3.980976276506636 -5.208713343123647 -8.924688646096623 0 0 0
228 2 -0.49232500023309334 -6.987328125273183 -10.946174741597904 0 0 0
231 3 -0.29997105309976924 -5.233913769022672 -9.058589566270284 0 0 0
62 1 1.044855956852494 -7.196366765487552 -12.960887950538726 0 0 0
67 2 3.0103243958534844 -5.472189454867023 -13.081107585359831 0 0 0
229 1 1.2106354108377282 -5.280322473840485 -11.135778279983903 0 0 0
230 2 1.3916330719068803 -7.078581568498904 -9.165863407749438 0 0 0
232 2 2.9268232306657755 -7.21930425894596 -11.055388638415668 0 0 0
235 1 2.986279375382824 -5.27097020678263 -9.255630016715145 0 0 0
66 1 4.5434720677774685 -7.323643440404414 -12.795929179469463 0 0 0
70 1 7.920329824561097 -7.30112771965897 -13.022719438608542 0 0 0
71 3 6.124468650454776 -5.4304693984813905 -12.958357429686973 0 0 0
233 2 4.548719064934642 -5.317266274453615 -11.06712476607795 0 0 0
234 1 4.705753221860267 -7.205691543531478 -9.192533382918718 0 0 0
236 1 6.26272205213781 -7.311871830645016 -11.031155123576527 0 0 0
237 2 8.035978869520543 -5.399089808048426 -11.130348843945232 0 0 0
238 1 8.147263636242435 -7.294830699929143 -9.232977597146915 0 0 0
239 2 6.407178935596361 -5.355729208012452 -9.21373428277537 0 0 0
72 3 9.809373103260954 -5.380315196713027 -13.153426488456523 0 0 0
240 2 9.862871321210367 -7.207917528428612 -11.214859965616451 0 0 0
241 1 11.849932756087695 -5.44979314201449 -11.39479066147342 0 0 0
242 1 11.893730018777914 -7.251231939040368 -9.464143411316128 0 0 0
243 2 9.997973837910315 -5.437902313167485 -9.391055609359727 0 0 0
244 3 13.901717922415656 -5.40686297439785 -9.64348731921743 0 0 0
247 1 -15.199143173233642 -1.892325144390733 -8.3943804340939 0 0 0
277 1 -15.308048365764414 0.07735515390599866 -10.143507224011408 0 0 0
74 1 -9.730295492011415 -3.5413606891372016 -12.429326857602161 0 0 0
75 1 -11.633880678377006 -1.7805554210869672 -12.311351931075787 0 0 0
97 1 -13.435326787853183 0.15457225676249872 -12.131777566992113 0 0 0
100 3 -9.705457218599545 0.10386857792203567 -12.35911822493377 0 0 0
245 2 -13.385180936246012 -1.7946681956691526 -10.33242315437603 0 0 0
246 1 -13.299398776316922 -3.4017970030746607 -8.22316112958254 0 0 0
248 1 -11.357962439290382 -3.4842691592238944 -10.397876058944197 0 0 0
249 1 -9.642906035793382 -1.8242594217982113 -10.555312045648433 0 0 0
250 1 -9.467333333356175 -3.5519688884631204 -8.56224006916458 0 0 0
251 1 -11.457418303629966 -1.8771441454160676 -8.540943644637503 0 0 0
279 2 -13.30635830611866 0.0032299018698384347 -8.45002162551922 0 0 0
281 2 -11.456662624571191 0.042608181445275346 -10.352725435230667 0 0 0
283 2 -9.559661779076624 -0.04304307145392613 -8.62112567780578 0 0 0
78 1 -6.105478913915054 -3.634367967597548 -12.691419630080143 0 0 0
79 2 -7.856396585173441 -1.7127759634804371 -12.572124103653671 0 0 0
104 2 -6.074822639403529 -0.001032723669712864 -12.700827891066778 0 0 0
252 1 -7.879939817025056 -3.5957022914361003 -10.724530223514458 0 0 0
253 2 -5.969143077527772 -1.7915044050111184 -10.82124189541291 0 0 0
254 2 -5.887005793898412 -3.60673595063237 -8.973782562442887 0 0 0
255 3 -7.695099774061036 -1.8782891026323403 -8.822322073510291 0 0 0
285 1 -7.824038913562663 0.0014389645461999772 -10.641971876814221 0 0 0
287 2 -5.811670482493105 -0.10489632859393025 -8.9195157268197 0 0 0
82 3 -2.409765555454379 -3.7042012001236637 -12.981891054016131 0 0 0
83 3 -4.281961271744804 -1.8499221934520182 -12.867500916841648 0 0 0
87 2 -0.5951866980813669 -1.8076713028538345 -13.144778540837779 0 0 0
108 2 -2.442404234107634 -0.008358158481854842 -13.010754649697208 0 0 0
256 1 -4.062843699631968 -3.567930574833651 -10.909802522651347 0 0 0
257 1 -2.257850852307529 -1.8876470054490144 -11.130884697797226 0 0 0
258 2 -2.136435638995514 -3.4694709873614995 -9.057240188296529 0 0 0
259 1 -3.90685456118971 -1.8931832725521407 -9.108072913607813 0 0 0
260 1 -0.48470404435214737 -3.5661000733313855 -11.146738887450171 0 0 0
263 1 -0.31600793160579305 -1.7015904882763684 -9.304286583303163 0 0 0
289 3 -4.128578077540737 -0.08368610956310728 -10.986056344614047 0 0 0
291 1 -2.0912693433784493 -0.0880001752776761 -9.250714634985197 0 0 0
293 2 -0.4502417391638332 -0.009833438767438857 -11.314678288917353 0 0 0
86 3 1.2685998823419384 -3.620589856142661 -13.178263880451338 0 0 0
91 1 3.044553408417989 -1.691851108418932 -13.28955135759312 0 0 0
112 2 1.224399656532486 -0.051668275880030354 -13.26222615254498 0 0 0
261 1 1.3447802126957107 -1.8295757699775226 -11.334368269548174 0 0 0
262 3 1.4560862449354015 -3.3508981038073395 -9.23851992417868 0 0 0
264 2 3.005917635013025 -3.492676047903005 -11.288786862004908 0 0 0
267 1 3.1458913163915865 -1.6221290568034061 -9.387132636810382 0 0 0
295 2 1.4007266190715841 -0.023723620688552008 -9.425683015919589 0 0 0
297 1 3.1450157665141254 0.06572552996253772 -11.396648949548627 0 0 0
90 2 4.543467933544129 -3.5541949566425473 -13.215513229125248 0 0 0
94 2 7.953798998354947 -3.6807940133050465 -13.075565540652024 0 0 0
95 1 6.319482548956596 -1.9700184069336044 -13.267430879177583 0 0 0
116 2 4.8153554272295995 -0.1265699566310204 -13.397526604817402 0 0 0
120 2 8.39237565430454 -0.3920631831327037 -13.37378482226635 0 0 0
265 1 4.694879153221593 -1.7783753311451045 -11.275055131827058 0 0 0
266 1 4.614160028198445 -3.4810816686223465 -9.200543763855283 0 0 0
268 2 6.321758546828222 -3.554544645728793 -11.167130177439455 0 0 0
269 2 8.234346126583171 -1.9539379212878076 -11.361996417258544 0 0 0
270 2 8.287615260337368 -3.5787043934670217 -9.292118135405891 0 0 0
271 2 6.572715977159184 -1.7811062705989638 -9.36679889125767 0 0 0
299 1 4.9079494773740215 -0.023933204080168528 -9.434571704946043 0 0 0
301 1 6.570387245962131 -0.253583261015651 -11.463041219773366 0 0 0
303 3 8.603952555174862 -0.30287257898435704 -9.580158031500606 0 0 0
96 3 10.125205797915292 -2.4590518621207678 -13.345801824386447 0 0 0
123 3 12.098577584167062 -0.6573740397484973 -13.545760766942951 0 0 0
272 2 9.914938670624135 -3.7341765542929197 -11.211890589558909 0 0 0
273 2 12.092094025298067 -2.415629253639857 -11.52948721373444 0 0 0
274 1 11.975117805156845 -3.9764769537246556 -9.436856279203875 0 0 0
275 3 10.379742775594373 -2.1061700529755742 -9.525089279646103 0 0 0
305 1 10.350050099562184 -0.43348793301057675 -11.571765106603916 0 0 0
307 3 12.337571901511392 -0.43530850902815676 -9.731790991830412 0 0 0
276 1 14.102585520420082 -2.405543523061445 -9.727911093658708 0 0 0
309 3 14.09426416790853 -0.6218968671990053 -11.707787191277498 0 0 0
280 2 -15.1672922475158 1.9629566972912647 -8.292115040798425 0 0 0
101 1 -11.4915112107504 2.0036569853512614 -12.148509907094164 0 0 0
126 2 -9.388438296564972 3.5793189371794925 -12.013980973229433 0 0 0
278 3 -13.351270650491758 1.992922913162112 -10.228119943822842 0 0 0
282 2 -9.48692402031708 1.7154380771348994 -10.35857513543978 0 0 0
284 1 -11.369419477043168 1.8049247779025086 -8.447417929215174 0 0 0
312 1 -13.0192115106413 3.501657700568635 -8.134620704473601 0 0 0
314 3 -11.206921072994357 3.530696310519674 -10.0863369016469 0 0 0
316 2 -9.368568464334912 3.58324884934496 -8.409939603694161 0 0 0
105 1 -7.819095840834019 1.9103159865397223 -12.442953820698921 0 0 0
130 1 -5.882188832704893 3.6143727741061418 -12.525598253129226 0 0 0
286 3 -5.917978754517581 1.724933464206132 -10.714355999379496 0 0 0
288 2 -7.639821752872891 1.7464919173223754 -8.670993684923099 0 0 0
318 2 -7.542101480882487 3.579761011927235 -10.38246594860503 0 0 0
320 1 -5.718425989689638 3.5826363257621536 -8.814391272916719 0 0 0
109 2 -4.2973677327917414 1.8022550120786844 -12.84084064831037 0 0 0
113 1 -0.5889948802045415 1.8455701249234717 -13.13337967735394 0 0 0
134 1 -2.440790557111212 3.640077879070997 -12.950153293718756 0 0 0
290 2 -2.323560974440473 1.700843763049263 -11.139845640514512 0 0 0
292 2 -3.970510032851115 1.6274990263445326 -9.05743990491105 0 0 0
296 1 -0.3431030421695518 1.7520177494552631 -9.348772519794913 0 0 0
322 1 -4.059174840199424 3.5758022722655407 -10.853080519831261 0 0 0
324 1 -2.244773823897888 3.579325443103734 -9.26773599095351 0 0 0
326 1 -0.5050783620673135 3.553174525880424 -11.208479544984035 0 0 0
117 1 3.071263915717107 1.7685819229683983 -13.330925537871199 0 0 0
138 3 1.2594900755405118 3.6688007270917358 -13.171665560554338 0 0 0
294 2 1.3720440854101532 1.7000391890308435 -11.353451517309692 0 0 0
300 1 3.1570283749665218 1.656229711249119 -9.407292005109314 0 0 0
328 1 1.3456578870697997 3.4834495299046746 -9.379437380583962 0 0 0
330 1 3.086458679786195 3.389769400125707 -11.310235010328052 0 0 0
121 3 6.643420366526264 1.5140130693714273 -13.38900412611259 0 0 0
142 1 4.85106736719201 3.500615060470618 -13.274051678225877 0 0 0
146 3 8.51779889084125 3.2985430676931085 -13.434681977108434 0 0 0
298 1 4.923377396237732 1.6750618858791313 -11.415724975074825 0 0 0
302 2 8.535765531914276 1.453990813945277 -11.554490398917668 0 0 0
304 3 6.8120704954802065 1.5257850933630541 -9.533743282833061 0 0 0
332 1 4.990545560252609 3.403898259895082 -9.444711795884865 0 0 0
334 2 6.737995073143474 3.236054913939801 -11.449107801110074 0 0 0
336 1 8.715468806275627 3.339771900264903 -9.713281624894497 0 0 0
124 3 10.353080788080597 1.3829781489382118 -13.505142658706104 0 0 0
306 1 12.295366780637469 1.3601439458380564 -11.74649610243293 0 0 0
308 1 10.526904563071204 1.447195350468633 -9.781286564038716 0 0 0
338 3 10.480615226830741 3.260643989057137 -11.669102878691094 0 0 0
340 2 12.395962888889867 3.230158684368755 -9.836527810140815 0 0 0
310 2 14.187545942038106 1.3633278451383886 -9.917232786734047 0 0 0
313 2 -14.981567313288293 5.280432678636058 -8.199849446902974 0 0 0
127 2 -11.271264421302757 5.13984216333822 -11.98858309149113 0 0 0
149 2 -9.5716432512043 7.193440480967131 -12.128007873861876 0 0 0
311 1 -13.142992696475126 5.296313270608016 -10.094778357411657 0 0 0
315 3 -9.352745795356508 5.411519150187009 -10.214453615148567 0 0 0
317 3 -11.188312249682394 5.408193588592669 -8.238738143262252 0 0 0
343 3 -13.066741048899607 7.320593965874568 -8.362715396889694 0 0 0
344 2 -11.215781806673139 7.175690391690814 -10.153233393316588 0 0 0
345 2 -9.452930239723097 9.096499224036545 -10.27600838417111 0 0 0
346 2 -9.297136446408388 7.281853062256306 -8.375149892052002 0 0 0
347 2 -11.149884107484977 9.106978247359635 -8.321878248856466 0 0 0
131 1 -7.613247306975388 5.406729738169202 -12.255983648226595 0 0 0
152 2 -5.9053303156294525 7.363539977851564 -12.442328638685193 0 0 0
153 2 -7.761256037502722 9.108400372873053 -12.237994765128652 0 0 0
319 2 -5.834500463276991 5.509316624285499 -10.627390208127482 0 0 0
321 3 -7.482439271454557 5.456618236891362 -8.52340854463139 0 0 0
348 3 -7.584597352437282 7.309741005432822 -10.407966784893107 0 0 0
349 3 -5.755185563008888 9.198186254425496 -10.536190508758157 0 0 0
350 1 -5.628153806042245 7.339256810754166 -8.67364976005805 0 0 0
351 1 -7.458809534410282 9.195015033403688 -8.53095760067149 0 0 0
135 1 -4.194680469999646 5.445026740046747 -12.701543352162359 0 0 0
139 2 -0.5712894656322267 5.483454148001165 -13.028098123164174 0 0 0
156 3 -2.3439743288823527 7.33224657737631 -12.851305477505646 0 0 0
157 2 -4.106740570032972 9.22013291341096 -12.614634219014993 0 0 0
161 1 -0.44349465716927333 9.083868974127093 -12.898550141419074 0 0 0
323 1 -2.3430373966990548 5.425086092093711 -11.054291156798412 0 0 0
325 1 -4.041068945503298 5.450935433117627 -9.061598849564136 0 0 0
329 3 -0.515959211193226 5.34258149999378 -9.227368602368323 0 0 0
352 2 -4.050399026267154 7.373796528960848 -10.830437700992391 0 0 0
353 1 -2.1564897584736027 9.211039093263823 -10.921780781879603 0 0 0
354 2 -2.196446842982634 7.317100482156527 -9.146055963446319 0 0 0
355 2 -3.841245871492738 9.23269422218616 -8.873619572528398 0 0 0
356 3 -0.45461634627882225 7.22656092107064 -11.054779644148276 0 0 0
359 3 -0.2529615431128787 9.036208812750022 -9.126668348998045 0 0 0
143 1 3.097005160822647 5.2143894560802435 -13.12720404317654 0 0 0
160 1 1.2492489078935956 7.029888705729883 -13.003807688790404 0 0 0
165 2 2.9372462904070646 8.640439377208459 -12.902750069589429 0 0 0
327 2 1.3279997995309996 5.390131784185133 -11.190907211298528 0 0 0
333 2 3.0677125996242305 5.143423003269482 -9.336042950470096 0 0 0
357 2 1.3552666526936374 8.883608683198766 -11.044497020419897 0 0 0
358 2 1.3545146060580247 7.044664804134583 -9.229839923113055 0 0 0
360 1 3.141758175059187 6.979576962329956 -11.162581029131827 0 0 0
363 2 3.1739587655898136 8.723479300848869 -9.150428380507519 0 0 0
147 1 6.585712669567082 5.149065053150645 -13.257015936726942 0 0 0
164 1 4.830337686666472 6.8382309989172 -13.054781703607878 0 0 0
167 1 8.440312412424097 6.969073356044144 -13.366809435386589 0 0 0
168 1 6.574361536907713 8.768108071737041 -13.231086827061777 0 0 0
331 1 4.926597442363852 5.114725873900109 -11.220861243723471 0 0 0
335 1 8.574626720766293 5.133586911699122 -11.535494395000866 0 0 0
337 2 6.966414036925379 5.089733972831793 -9.513545721556962 0 0 0
361 1 4.917562479153943 8.630029307510274 -11.150772750741233 0 0 0
362 1 5.0434069994995125 6.878811775325883 -9.351688595999303 0 0 0
364 3 6.780232300238955 6.917765605825413 -11.30823218623605 0 0 0
365 1 8.586503375321216 8.784790378917203 -11.521943705416113 0 0 0
366 1 8.747587795279431 6.929702284747792 -9.675591199425783 0 0 0
367 2 6.911572433249502 8.758174811787677 -9.433441219466033 0 0 0
148 3 10.391934415568484 5.163162775085288 -13.583575856272239 0 0 0
339 2 12.290044481608115 5.04203589265673 -11.70919211593527 0 0 0
341 3 10.5712425017982 5.077289357046911 -9.742777551473983 0 0 0
368 2 10.494973383360529 6.944066070794561 -11.64036478509507 0 0 0
369 3 12.482015665731332 6.965997826612692 -9.910711586932807 0 0 0
370 3 10.635135411084748 8.805073440847709 -9.795737056024784 0 0 0
342 1 14.317826069125685 5.067170104245218 -10.040421202423744 0 0 0
371 1 -9.355689728491202 11.065365278491804 -8.483922782004711 0 0 0
169 1 -5.954615328501298 11.111938754017304 -12.395285696562361 0 0 0
372 1 -7.647628010878304 11.051930522862499 -10.402252124869559 0 0 0
373 2 -5.7806299758191235 12.953231850148873 -10.468729136534561 0 0 0
374 2 -5.60635631515098 11.079770595375173 -8.70028810477602 0 0 0
375 2 -7.474682081829735 12.939863782295175 -8.525746479921338 0 0 0
170 3 -2.2853450218009845 11.088544691333825 -12.772628403614677 0 0 0
173 3 -0.19566340734986953 12.765298536162161 -12.896017201832773 0 0 0
376 1 -3.9136595159494583 11.110216717511445 -10.711099616321558 0 0 0
